"year","state","country","district","dyid","residualsodiumcarbonate","GDP"
2013,"BIHAR","India","Supaul","Supaul2013",1.8,119770.841503765
2013,"BIHAR","India","Bhagalpur","Bhagalpur2013",3.8228571,119770.841503765
2013,"BIHAR","India","Sheohar","Sheohar2013",0.80000001,119770.841503765
2013,"BIHAR","India","Nawada","Nawada2013",1.8666667,119770.841503765
2013,"BIHAR","India","Banka","Banka2013",1.908,119770.841503765
2013,"BIHAR","India","Katihar","Katihar2013",1.2911111,119770.841503765
2013,"BIHAR","India","Sitamarhi","Sitamarhi2013",1.1666666,119770.841503765
2013,"BIHAR","India","Kishanganj","Kishanganj2013",1.9,119770.841503765
2013,"BIHAR","India","Munger","Munger2013",0.77999997,119770.841503765
2013,"BIHAR","India","Pashchim Champaran","Pashchim Champaran2013",0.89500004,119770.841503765
2013,"CHANDIGARH","India","Chandigarh","Chandigarh2013",1.2533333,11764.6724807102
2013,"CHHATTISGARH","India","Korea","Korea2013",0.38,60344.9093577405
2013,"CHHATTISGARH","India","Raigarh","Raigarh2013",1.4043478,60344.9093577405
2013,"CHHATTISGARH","India","Janjgir-Champa","Janjgir-Champa2013",1.0266666,60344.9093577405
2013,"CHHATTISGARH","India","Jashpur","Jashpur2013",0.79333335,60344.9093577405
2013,"CHHATTISGARH","India","Bilaspur","Bilaspur2013",2.4419048,60344.9093577405
2013,"CHHATTISGARH","India","Raipur","Raipur2013",1.4680001,60344.9093577405
2013,"CHHATTISGARH","India","Mahasamund","Mahasamund2013",1.34,60344.9093577405
2013,"CHHATTISGARH","India","Surguja","Surguja2013",0.87384617,60344.9093577405
2013,"CHHATTISGARH","India","Korba","Korba2013",1.4163637,60344.9093577405
2013,"CHHATTISGARH","India","Dhamtari","Dhamtari2013",0.33333334,60344.9093577405
2013,"GOA","India","South Goa","South Goa2013",0.12,10732.8464901405
2013,"GUJARAT","India","Junagadh","Junagadh2013",1.184,295726.169526656
2013,"GUJARAT","India","Surendranagar","Surendranagar2013",4.0880003,295726.169526656
2013,"GUJARAT","India","Surat","Surat2013",4.02,295726.169526656
2013,"GUJARAT","India","The Dangs","The Dangs2013",0.98000002,295726.169526656
2013,"GUJARAT","India","Panch Mahals","Panch Mahals2013",3.9400001,295726.169526656
2013,"GUJARAT","India","Kachchh","Kachchh2013",11.35,295726.169526656
