country,state,district,year,dyid,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,sulfate,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen
India,Uttar Pradesh,Shamli,2005,Shamli2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2006,Shamli2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2007,Shamli2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2008,Shamli2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2009,Shamli2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2010,Shamli2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2011,Shamli2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2012,Shamli2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2013,Shamli2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2014,Shamli2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2015,Shamli2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2016,Shamli2016,,0,44,40.133335,756.66669,0.40599999,0,329.26666,6.3800001,27,6.7666669,65.066666,,,1.9476026,2.0017719,30.953333,32.666668,221.33333,0,491.89999,8.1053333
India,Uttar Pradesh,Shamli,2017,Shamli2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2018,Shamli2018,,,58,78.099998,1110,0.50999999,,390.39999,13.75,32.832001,78.5,127.5,,,,,69,32.5,280,,,7.8900003
India,Bihar,Sheikhpura,2000,Sheikhpura2000,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2001,Sheikhpura2001,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2002,Sheikhpura2002,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2003,Sheikhpura2003,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2004,Sheikhpura2004,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2005,Sheikhpura2005,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2006,Sheikhpura2006,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2007,Sheikhpura2007,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2008,Sheikhpura2008,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2009,Sheikhpura2009,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2010,Sheikhpura2010,,0,58,99,763,,,140,5.5,18,,48,,,,1.41,,,220,,,
India,Bihar,Sheikhpura,2011,Sheikhpura2011,,0,58,99,763,,,140,5.5,18.309999,,48,,,,1.41,,,220,,,8.2200003
India,Bihar,Sheikhpura,2012,Sheikhpura2012,,0,58,98,764,,,138,5.8000002,18.309999,,46,,,,1.35,,,220,,,8.1800003
India,Bihar,Sheikhpura,2013,Sheikhpura2013,,6,50,64.074997,814.75,0.39750001,,341.54999,21.950001,32.8825,14.425,55.75,,,1.7333333,1.49,13.7,,260,,,7.8525
India,Bihar,Sheikhpura,2014,Sheikhpura2014,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2015,Sheikhpura2015,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2016,Sheikhpura2016,,6,50,171.9575,1455.5,0.37,0,359.57001,158.925,27.33,63.785,142.73,,0.022500001,0,0,123.825,16.75,237.5,0,946.07501,7.7825003
India,Bihar,Sheikhpura,2017,Sheikhpura2017,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheikhpura,2018,Sheikhpura2018,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2000,Sheohar2000,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2001,Sheohar2001,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2002,Sheohar2002,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2003,Sheohar2003,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2004,Sheohar2004,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2005,Sheohar2005,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2006,Sheohar2006,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2007,Sheohar2007,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2008,Sheohar2008,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2009,Sheohar2009,,0,50,53,700,,,323,16,23.16,,61,,,1.78,1.79,,,220,,,
India,Bihar,Sheohar,2010,Sheohar2010,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2011,Sheohar2011,,0,22,7.0900002,526,,,307.5,5,42.57,,20,,,0.88,0.56999999,,,230,,,8.1800003
India,Bihar,Sheohar,2012,Sheohar2012,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2013,Sheohar2013,,0,32.099998,14.2,420,0.079999998,,219.60001,3.5,19.43,1.1,23,,,0.80000001,0.79000002,9.6000004,,160,,,8.1000004
India,Bihar,Sheohar,2014,Sheohar2014,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2015,Sheohar2015,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2016,Sheohar2016,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2017,Sheohar2017,,,,,,,,,,,,,,,,,,,,,,
India,Bihar,Sheohar,2018,Sheohar2018,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Sheopur,2000,Sheopur2000,,0,103.05882,141.41176,1291.7646,0.575625,,408.05884,19.4,47.176472,60.95647,77,,,2.24,1.5370588,67.533333,,452.05884,,,7.6294117
India,Madhya Pradesh,Sheopur,2001,Sheopur2001,,0,100,149.06667,1458.2667,0.33642858,,363.66666,12.806666,56.066666,133.05333,103.86667,,,3.9400001,2.0413332,64.666664,,481,,,7.4440002
India,Madhya Pradesh,Sheopur,2002,Sheopur2002,,0,106.28571,183.14285,1233.7142,0.37538463,,357.78571,11.6,45.92857,61,85.35714,,,0.56,1.5807143,47.92857,,447.5,,,7.2685714
India,Madhya Pradesh,Sheopur,2003,Sheopur2003,,,,,1339.1818,0.57999998,,,,,,,,,,,,,,,,7.429091
India,Madhya Pradesh,Sheopur,2004,Sheopur2004,,4.1538463,79.692307,84.384613,966.53845,0.38076922,,280.07693,11.761539,27.308462,44.76923,80.769234,,,3.8800001,2.033077,52.923077,,311.15384,236.48462,,7.566154
India,Madhya Pradesh,Sheopur,2005,Sheopur2005,,0,85.63636,68.63636,895.63635,0.68000001,,313.54544,12.2,25.853636,38.727272,57.909092,,,1.5599999,1.3827273,58,,320,257.00909,,7.5327272
India,Madhya Pradesh,Sheopur,2006,Sheopur2006,,0,99.333336,138.2,1218.6666,0.78600001,,348.93332,36.413334,39.993332,72.400002,75.199997,,,0.29000002,1.526,65,,412.33334,286.01334,,7.6079998
India,Madhya Pradesh,Sheopur,2007,Sheopur2007,,0,90.5,149.4375,1182.25,0.69266665,,347.875,8.0062504,35.9725,69.125,105.75,,,1.908,2.3518751,47.1875,,373.75,285.14374,,7.163125
India,Madhya Pradesh,Sheopur,2008,Sheopur2008,,0,72.307693,62,913.46155,0.50999999,,359.46155,7.2153845,30.666924,43.061539,57.53846,,,3.5933332,1.5138462,22.384615,,306.53845,294.66153,,7.3315387
India,Madhya Pradesh,Sheopur,2009,Sheopur2009,,6.5999999,88.818184,137.90909,1097.8182,0.48272726,,295.72726,4.7545452,37.074547,58.936363,77,,,1.02,1.5909091,71,,374.09091,,,8.1472731
India,Madhya Pradesh,Sheopur,2010,Sheopur2010,,0,69.73333,76.800003,871.59998,0.38733333,,291.39999,6.2866669,34.366665,40.533333,51.866665,,,1.1266667,1.2733333,55.400002,,315.33334,238.86,,7.7873335
India,Madhya Pradesh,Sheopur,2011,Sheopur2011,,0,80.800003,277.29999,1476.3,0.52899998,0.16,328.79999,12.03,26.235001,34.740002,196.2,,,4,6.4879999,56.799999,,309.5,269.508,,7.8499999
India,Madhya Pradesh,Sheopur,2012,Sheopur2012,,0,82.133331,128.39999,1239.8,0.44142857,1.665,329.46667,6.52,41.354668,69.410004,105.53333,,,0.34,2.3040001,104.44,,375.13333,172.54999,,7.27
India,Madhya Pradesh,Sheopur,2013,Sheopur2013,,0,62.888889,112.5,1069.7222,0.37666667,,244.94444,1.9,46.069443,86.777779,86.888885,,,2.5999999,1.9777778,104.05556,,346.38889,200.78333,,7.48
India,Madhya Pradesh,Sheopur,2014,Sheopur2014,,1.0588236,53.529411,118.41177,1142.8823,0.58352941,,297.17648,27.494118,40.798824,66.623528,102.41177,,,-2.24,2.5264707,58.529411,,301.47058,245.35236,,7.9776468
India,Madhya Pradesh,Sheopur,2015,Sheopur2015,,0,83.5,166.55556,1434.8334,0.48166665,,316.22223,1.7277778,39.710556,68.055557,157.55556,,,-4.5,3.2966666,157.88889,,371.66666,259.19888,,7.4838886
India,Madhya Pradesh,Sheopur,2016,Sheopur2016,,0,46.909092,98.36364,940,0.75272727,,239.18182,12.209091,39.727272,26.09091,92.490906,,0.010363637,,,136.72728,,285.45456,,611,7.838182
India,Madhya Pradesh,Sheopur,2017,Sheopur2017,,0,66.777779,113.5,1129.4445,0.66888887,,339.55554,4.6999998,54.921112,46.611111,75.555557,,0.14624999,-4.5700002,1.5816667,70.444443,21.111111,392.5,,,7.4544444
India,Madhya Pradesh,Sheopur,2018,Sheopur2018,0,0,76.5,93.055557,1055.3334,0.37666667,0,377.44446,3.3722222,32.166668,35.444443,90.666664,,0.011111111,-0.55222219,2.771111,47.833332,19,323.16666,0,0,7.3061113
India,Karnataka,Shimoga,2000,Shimoga2000,,,,,,,,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2001,Shimoga2001,,39,,71.349998,435.375,0.66750002,,56.625,,,13.68375,,,,,,,,,,,
India,Karnataka,Shimoga,2002,Shimoga2002,,,,111.57391,543.65216,0.2226087,,,,,18.960869,,,,,,,,,,,
India,Karnataka,Shimoga,2003,Shimoga2003,,0.46875,53.81818,138.90909,701.75677,0.12972973,,117.21212,6.5545454,28.872425,26.681082,43.506062,,,,0.96443039,36.727272,,253.0303,96.833336,,7.8696971
India,Karnataka,Shimoga,2004,Shimoga2004,,,,151.46875,777.1875,0.13437501,,,,,27.071875,,,,,,,,,,,
India,Karnataka,Shimoga,2005,Shimoga2005,,4.1538463,34.76923,113.61539,609.61536,0.36692309,,100,22.930769,20.99,32.153847,45.903847,,,1,1.296923,21.538462,,173.07692,88.892303,,7.9230771
India,Karnataka,Shimoga,2006,Shimoga2006,,,,69.720001,471.39999,0.45160002,,,,,6.4400001,,,,,,,,,,,7.7625003
India,Karnataka,Shimoga,2007,Shimoga2007,,,,,,,,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2008,Shimoga2008,,,,,,,0.1934074,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2009,Shimoga2009,,,,,,,,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2010,Shimoga2010,,,,127.12904,626.12903,0.46483871,,,,,24.122581,,,,,,,,,,,8.3096771
India,Karnataka,Shimoga,2011,Shimoga2011,,,,,,,,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2012,Shimoga2012,,7.3125,24.727272,109.30303,558.18182,0.29593751,,83.0625,19.254545,14.470303,19.787878,60.21212,,,0.50799996,2.2460606,26.212122,,121.21212,81.093552,,8.363636
India,Karnataka,Shimoga,2013,Shimoga2013,,8.1272726,21.163637,59.036366,384,0.27981818,,49.454544,11.94,14.208181,7.1654544,26.823637,,,2.01,0.96418184,29.436363,,111.27273,54.090908,,8.550909
India,Karnataka,Shimoga,2014,Shimoga2014,,,,64.755074,408.11594,0.39246377,,,,,13.410145,,,,0,,,,,,,8.0202904
India,Karnataka,Shimoga,2015,Shimoga2015,,,,,,,,,,,,,,,,,,,,,,
India,Karnataka,Shimoga,2016,Shimoga2016,,0,27,70.162361,504.68054,0.35847223,0,101.61536,8.4586458,14.801822,31.038473,50.667915,,,0,0,44.888889,,128.47223,0,0,7.74125
India,Karnataka,Shimoga,2017,Shimoga2017,,,,71,705.21521,0.35050634,,,,,12.822784,,,,,,,,,,,7.9734178
India,Karnataka,Shimoga,2018,Shimoga2018,0,0,28.787878,72.990303,586.07574,0.47404999,0,106.25909,6.2878785,16.930908,37.674545,59.276516,,0,0,0,54.863575,0,141.59091,0,0,7.8904543
India,Madhya Pradesh,Shivpuri,2000,Shivpuri2000,,1.2,73.120003,79.040001,829.91998,0.6552,,273.56,3.9400001,20.719999,40.240002,54.32,,,2.011111,1.4328001,29.200001,,269.39999,,,7.7799997
India,Madhya Pradesh,Shivpuri,2001,Shivpuri2001,,0,75.727272,60.81818,877.18182,0.88181818,,269.72726,2.7545455,31.363636,98.218178,49.272728,,,1.5,1.3536364,30.454546,,325.90909,,,7.4909091
India,Madhya Pradesh,Shivpuri,2002,Shivpuri2002,,0,87.523811,59.523811,876.71429,0.56523812,,314.66666,6.3238096,14.571428,61.380951,76.238098,,,1.6418182,2.055238,51.75,,278.80951,,,7.7333331
India,Madhya Pradesh,Shivpuri,2003,Shivpuri2003,,,,,1106.5714,0.63464284,,,,,,,,,,,,,,,,7.6549997
India,Madhya Pradesh,Shivpuri,2004,Shivpuri2004,,0,76.962959,73.185188,1063.3334,0.73962963,,324.18518,6.4592595,28.233704,51.933334,59.592594,,,2.9781818,1.5414815,35.629631,,308.14816,265.73703,,7.5251851
India,Madhya Pradesh,Shivpuri,2005,Shivpuri2005,,0,59.53846,119.61539,1035,0.47391304,,275.57693,4.5500002,42.246155,74.92308,81.42308,,,0.95599997,2.0342307,55.346153,,322.30768,225.88846,,7.3703847
India,Madhya Pradesh,Shivpuri,2006,Shivpuri2006,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Shivpuri,2007,Shivpuri2007,,1.125,84.0625,127.3125,966.75,0.71468753,,299.21875,4.953125,30.758749,91.4375,68.3125,,,4.2319999,1.671875,26.90625,,336.25,247.14375,,7.6334376
India,Madhya Pradesh,Shivpuri,2008,Shivpuri2008,,0,94.896553,81.517242,931.06897,0.6662069,0.495,357,4.5896554,28.578966,41.76207,47.379311,,,2.22,1.1237931,17.551723,,354.31033,294.43103,,7.2685714
India,Madhya Pradesh,Shivpuri,2009,Shivpuri2009,,0,110.68965,109.55173,1087.3793,0.68068963,,341.27585,3.4551725,36.98138,77.310349,52.551723,,,6.7999997,1.1772413,45.482758,,428.27585,,,7.2486205
India,Madhya Pradesh,Shivpuri,2010,Shivpuri2010,,0,87.034485,108.65517,960.72412,0.56034482,0.045000002,289.51724,3.9689655,29.282068,69.965515,65.206894,,,5.645,1.5762069,34.172413,,337.58621,237.32068,,7.3151727
India,Madhya Pradesh,Shivpuri,2011,Shivpuri2011,,0.85714287,104.28571,114.5,1019,0.38869566,0.56,282.17856,3.325,22.184286,84.714287,76.464287,,,2.5900002,1.8107142,45.107143,,351.42856,232.7225,,7.5892859
India,Madhya Pradesh,Shivpuri,2012,Shivpuri2012,,0,118.85714,111.82565,1082.3572,0.46035713,0.32499999,308.53629,9.7785711,26.361143,82.321426,57.714287,,,3.6666665,1.2303572,60.892857,,405.53571,,,7.5057144
India,Madhya Pradesh,Shivpuri,2013,Shivpuri2013,,0,82.666664,126.89309,1107.1515,0.60318184,,239.28,2.1774194,59.631092,106.51515,45.363636,,,4.4000001,0.85030305,80.878784,,451.81818,217.59999,,7.2936363
India,Madhya Pradesh,Shivpuri,2014,Shivpuri2014,,0.80000001,81.400002,108.46667,1092,0.68233335,,248.2,12.943334,34.259666,120.33334,78.26667,,,-5.5693336,1.97,52.366665,,344,204.776,,7.8439999
India,Madhya Pradesh,Shivpuri,2015,Shivpuri2015,,0,69.032257,73.774193,970.77417,0.53290319,,282.58066,0.96774197,30.592903,59.80645,84.419357,,,-2.6600001,2.1267743,92.6129,,298.06451,231.62291,,7.3538709
India,Madhya Pradesh,Shivpuri,2016,Shivpuri2016,,0,46.95652,106.08696,956.52173,0.23739131,,223.30435,2.0173912,39.47826,52.652172,103.3913,,0.0093913041,,,127.6087,,279.56522,,621.73914,7.9673915
India,Madhya Pradesh,Shivpuri,2017,Shivpuri2017,,0,77.225807,104.3871,1011.7742,0.65354836,,299.64517,11.916129,32.602257,69.516129,73.580643,,0.15000001,-3.2477419,1.7341936,40.451614,30.645161,326.7742,,,7.3299999
India,Madhya Pradesh,Shivpuri,2018,Shivpuri2018,0,0,78.833336,121.9,1076.7333,0.70866668,0,315.16666,2.0733333,36.376335,58.433334,82.599998,,0.0099999998,-3.5213332,1.909,40.833332,30.721666,346.29999,0,0,7.0359998
India,Uttar Pradesh,Shravasti,2000,Shravasti2000,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2001,Shravasti2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2002,Shravasti2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2003,Shravasti2003,,,,,785,0.60000002,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2004,Shravasti2004,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2005,Shravasti2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2006,Shravasti2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2007,Shravasti2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2008,Shravasti2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2009,Shravasti2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2010,Shravasti2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2011,Shravasti2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2012,Shravasti2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2013,Shravasti2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2014,Shravasti2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2015,Shravasti2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2016,Shravasti2016,,0,56,22.142857,549.71429,0.63,0,318.14285,2.5714285,19.714285,0.94142854,34.714287,,,1.5220437,1.0036799,6.5999999,58.857143,222.85715,0,357.31427,7.9542856
India,Uttar Pradesh,Shravasti,2017,Shravasti2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shravasti,2018,Shravasti2018,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2000,Siddharth Nagar2000,,,61.5,34.5,663.5,1.3925,,359.25,2.5250001,42,8.7250004,32.5,,,,0.76499999,41.5,,326.25,,,7.9750004
India,Uttar Pradesh,Siddharth Nagar,2001,Siddharth Nagar2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2002,Siddharth Nagar2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2003,Siddharth Nagar2003,,,,,554.75,0.42500001,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2004,Siddharth Nagar2004,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2005,Siddharth Nagar2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2006,Siddharth Nagar2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2007,Siddharth Nagar2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2008,Siddharth Nagar2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2009,Siddharth Nagar2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2010,Siddharth Nagar2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2011,Siddharth Nagar2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2012,Siddharth Nagar2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2013,Siddharth Nagar2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2014,Siddharth Nagar2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2015,Siddharth Nagar2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2016,Siddharth Nagar2016,,0,67.63636,30.181818,659.45453,0.72181815,0,369.36365,2.390909,23.727272,5.0162501,40.727272,,0.12,1.3823335,1.058328,11.181818,53,268.36365,0,428.74091,7.9645452
India,Uttar Pradesh,Siddharth Nagar,2017,Siddharth Nagar2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Siddharth Nagar,2018,Siddharth Nagar2018,0,36,42,47.879002,572.75,0.39750001,0,237.89999,2.6800001,30.695999,0,35,,,0,0,15.105,29,232.5,0,0,8.3424997
India,Telangana,Siddipet,2000,Siddipet2000,,6,30,142,990,0.722,,159,28,13,39,150,,,0.47999999,5.75,101,,128,140.3,,8.7399998
India,Telangana,Siddipet,2001,Siddipet2001,,,,174,1305,1.103,,,,,24,,,,,,,,,,,8.2200003
India,Telangana,Siddipet,2002,Siddipet2002,,,,354.5,2075,0.93000007,,,,,217.5,,,,,,,,,,,7.7799997
India,Telangana,Siddipet,2003,Siddipet2003,,,,,1320,0.80299997,,,,,41,,,,,,,,,,,8.0799999
India,Telangana,Siddipet,2004,Siddipet2004,,,62,181,1340,1.227,,366,22,28.040001,29,175,,,,4.6300001,82,,270,299.89999,,7.8099999
India,Telangana,Siddipet,2005,Siddipet2005,,,32,160,1360,1.1,,451,25,62.040001,20,147,,,,3.49,70,,335,369.60001,,8.0200005
India,Telangana,Siddipet,2006,Siddipet2006,,,206,489,2315,0.55000001,,387.5,6,92.274994,88.5,110.5,,,,1.645,50.200001,,893.5,317.5,,7.1350002
India,Telangana,Siddipet,2007,Siddipet2007,,6,109,181,1567.5,0.755,,421,18,49.974998,113,113,,,4.98,3.55,41,,477.5,350,,7.5100002
India,Telangana,Siddipet,2008,Siddipet2008,,,50,135,1190,0.70999998,,326.5,24,39.57,220,140,,,,3.835,67,,287.5,267.54999,,8.0349998
India,Telangana,Siddipet,2009,Siddipet2009,,,66,187.5,1267.5,1.105,,241,4,37.764999,127,142.5,,,,3.49,53,,320,197.5,,7.54
India,Telangana,Siddipet,2010,Siddipet2010,,,85,87,933.5,1.375,,366,14.5,12.865,29.5,84.5,,,,2.175,21,,265,299.89999,,7.5450001
India,Telangana,Siddipet,2011,Siddipet2011,,,30,142,944,0.69999999,,201,25,24.35,20,120,,,,3.9400001,82,,175,164.7,,8.1199999
India,Telangana,Siddipet,2012,Siddipet2012,,,,189.5,1517.5,0.69999999,,,,,248,,,,,,,,,,,7.7550001
India,Telangana,Siddipet,2013,Siddipet2013,,,95,200.5,1387.5,1.05,,235,4.9000001,69.410004,298.5,93.5,,,,2.2550001,10.5,,522.5,192.55,,7.8000002
India,Telangana,Siddipet,2014,Siddipet2014,,0,132.66667,266,1990.6666,0.65666664,,290.66666,30.666666,52.026665,280,188,,,-12.273334,4.0433335,144.33333,,545,238.25,,7.6233335
India,Telangana,Siddipet,2015,Siddipet2015,,0,61.333332,60.666668,719.33331,1.6366667,0.34,290.66666,15.066667,14.663334,21.666666,63.333332,,,0.99333328,1.7666667,19.666666,,213.33333,238.25,,7.2533336
India,Telangana,Siddipet,2016,Siddipet2016,,0,49.333332,34.333332,524,1.63,,234,8,11.333333,2.6666667,42.666668,,,,,22.666666,,170,,314.66666,7.8000002
India,Telangana,Siddipet,2017,Siddipet2017,,,86,105.25,1007.25,1.285,,318.75,15.975,20.465,70.5,94.75,,,-1.5000001,2.2425001,49.25,,298.75,261.27249,,7.2224998
India,Telangana,Siddipet,2018,Siddipet2018,,0,59.333332,37.666668,570,1.54,0,266.33334,9.5,12.226666,3.9000001,41,,0,0.79333335,1.22,16,0,198.33333,218.30667,0,7.8600001
India,Madhya Pradesh,Sidhi,2000,Sidhi2000,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Sidhi,2001,Sidhi2001,,0,64.444443,47.411766,637.22223,0.484375,,273.16666,2.0166667,13.777778,18.5,35.166668,,,1.466,0.98722225,9.7777777,,218.61111,,,7.3166666
India,Madhya Pradesh,Sidhi,2002,Sidhi2002,,0,65.523811,37.666668,586.66669,0.44850001,,238.2381,2.1714284,17.238094,21.238094,23.238094,,,1.835,0.67333335,16.142857,,232.14285,,,7.4899998
India,Madhya Pradesh,Sidhi,2003,Sidhi2003,,,,,536.94116,0.48823529,,,,,,,,,,,,,,,,7.4517646
India,Madhya Pradesh,Sidhi,2004,Sidhi2004,,0,72.75,50.875,660.9375,0.34,,269.1875,2.5374999,19.766874,12.38125,36.1875,,,1.73,1.03625,19.5,,262.8125,220.64375,,7.4093752
India,Madhya Pradesh,Sidhi,2005,Sidhi2005,,0,61.777779,33.388889,520.55554,0.33388889,,196.66667,2.5833333,17.566666,14.266666,20.111111,,,,0.57444441,39.377777,,226.38889,161.20555,,7.5311112
India,Madhya Pradesh,Sidhi,2006,Sidhi2006,,0,62.285713,28.809525,571.61902,0.44928572,,268.28571,2.3238096,14.605714,13.285714,28.809525,,,1.5822222,0.8547619,7.1428571,,215.4762,219.91429,,7.8104763
India,Madhya Pradesh,Sidhi,2007,Sidhi2007,,0,69.272728,40.863636,662.45453,0.48545456,,306.40909,2.9000001,15.721818,8.568182,45.863636,,,3.3150001,1.3681818,12.636364,,237.5,251.16364,,7.0659089
India,Madhya Pradesh,Sidhi,2008,Sidhi2008,,0,52,32,592.5,0.75999999,0.81999999,228.5,1.5,15.26,25.049999,39.5,,,0.18000001,1.395,6.5,,192.5,187.29999,,7.6599998
India,Madhya Pradesh,Sidhi,2009,Sidhi2009,,0,58.18182,29.318182,554.72729,0.45545453,0.368,249.77272,1.9545455,15.985,19.559092,31.636364,,,1.3244445,0.97727275,9.227273,,210.90909,205.89999,,7.7322726
India,Madhya Pradesh,Sidhi,2010,Sidhi2010,,0,56.200001,33.349998,597.14288,0.3865,0.32499999,272.29999,4.5749998,24.940952,19.334999,22.715,,,1.62,0.61900002,10.7,,236.19048,223.2,,7.8400002
India,Madhya Pradesh,Sidhi,2011,Sidhi2011,,0,53.099998,22.809999,487.75,0.46277776,0.45999998,240.7,3.03,17.423,11.1305,16.885,,,0.79555553,0.55449998,8.1000004,,204.25,197.2955,,7.1549997
India,Madhya Pradesh,Sidhi,2012,Sidhi2012,,0,16.285715,36.667713,506.85715,0.65571427,0.8398,146.85133,0.68095237,39.607334,17.809525,16.809525,,,,0.52238095,48.619049,,203.57143,82,,7.3180952
